Model,Comment,Rating,Codigo
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Espectacular. Muy buena máquina 100% recomendado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"No le doy todavía las 5 estrellas pq es muy pronto , pero bueno si se ve.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente tal cual lo que se pidio.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Execelente celular es rápido en los juegos lo hace muy bien y tiene una camara muy buena.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Ya un mes después de comprarlo realmente no hay mayores quejas con el celular, por el precio y con las características que tiene me siento ampliamente satisfecho con la calidad, funcionamiento, fluidez, cámara, funciones como los sensores e infrarrojo.
La memoria es muy buena, buena capacidad, el uso que le doy esta mas enfocado en la administración mas que en los videojuegos así que esa es la única cosa que no puedo dar fe.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Este es el teléfono que buscaba. Tiene la cámara el rendimiento y muchas cosas que lo hacen ser mi favorito por ahora.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es un buen equipo, pero en ocasiones se calienta más de lo normal.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen. Producto exelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente artículo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen equipo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Perfecto.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,La relación calidad precio es la mejor del mercado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Está hermoso 💞 es excelente, funciona super bien y los gráficos en los juegos se ven increíbles, lo amé completamente 👾💖.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El celular es muy bueno, es liviano, rápido, la pantalla es muy fluida, es una buena compra.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,El dispositivo es muy bonito se ve de buena calidad en cuanto al desbloqueo de pantalla es extremadamente rapidoen en cuánto a la velocidad general las aplicaciones abren demasiado rápido y la cálida de la imagen es súper genial falta ver cómo se comporta en el uso diario pero en general es un exelente dispositivo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El celular me parece muy bueno por su precio, la verdad en el rendimiento del dispositivo párese un gama alta.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Tengo su hermano pequeño el poco x3 pro y si sentí feo el salto, primero que todo el tamaño es un poco más pequeño, la camara que aunque no esperaba mucho si se nota, demasiado! su mala calidad, si se calienta al jugar cosa por ahora normal, al ser nuevo modelo es difícil conseguirle proctector de pantalla y funda pero ya traen una, no comentan el error mío de irle a pone un vidrio de otro ahora me lo tengo que aguantar con parte de la pantalla con barras negras al ser más pequeño jajaja 🤣 el rendimiento con juegos si noto esa mejora por ahora full cálidad al jugar, toca probar con juegos más demandantes, celular 📱 por ahora eso y que el sensor de aproximida es horrible jajaja no deja oír audios de whatsapp tranquilamente 😞.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Ya compré dos de estos teléfonos antes, y la verdad es que valen 100% la pena, corre todos los juegos pesados actuales sin problemas (como genshin, fortnite cdm) y todos los que quieras. Recomendado al máximo. En mi opinión personal el modelo en amarillo es la mejor opción, el cuero sintético se siente muy bien al tacto y no se ensucia. En caso de hacerlo, se puede limpiar muy fácil.
Si lo usarás para juegos: compralo.
Si lo usarás para uso general: también compralo. Vale 100% la pena por el precio que tiene.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Buen celular y muy acertado los reviews que uno ve en youtube, esto es, que tiene un buen sistema integrado de procesador, gráficos, ram y discip duro, pero su gran debilidad son las cámaras. Las fotos son decentes, pero he visto celulares del mismo precio con mejores cámaras. En fin, su elección depende de cada caso particular.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Agradezco mucho por esto el celular me gustó mucho mil bendiciones 🙏.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente, lo llevo usando 1 mes, es económico, rápido, potente, corre bien los gráficos en los juegos, no se bugea (se calienta un poquito a veces, pero es muy leve), los vídeos se ven de muy buena calidad, la cámara es buena, tiene buen contraste de colores, mejora mucho en comparación a otros xiaomi (mi último era un redmi note 8). La bateria dura 1 dia completo, y más si no se usa demasiado (yo lo uso para tomar fotos y grabar, musica, datos, jugar, ver videos) y lo mejor es que carga en menos de 1 hora. Una muy buena inversión.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Me gusto mucho el producto, el rendimiento es demencial!! y el nuevo sistema operativo me gusto, aunque sigue faltando mejora en la cámara y en batería, del resto es excelente producto, estoy contento por la compra ☺️.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy buen celular, una belleza, 100% recomendado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Me parece muy buen producto, los únicos peros son: la batería dura relativamente poco aunque no es muy malo teniendo en cuenta que el procesador es muy bueno y claramente consume más que otros teléfonos. El material es plástico pero se siente resistente y con una buena funda se soluciona.
Hasta ahora rinde muy bien en juegos y camaras aunque le instale una gcam ya que le hace falta estabilizador a la hora de tomar ciertas fotos.
Por último, para los fans de audífonos con cable. Aquí no es, hace caleta de falta el jack de 3. 5. O lo cargas o escuchas música.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Una bestia de teléfono. Muy potente y con una buena pantalla, el único problema que le vería es su cámara, no es muy buena pero se puede mejorar descargando la apk de gcam o la camara de los google pixel. Otra cosa es que el cargador viene en la versión europea pero nada que un adaptador de 5mil no solucione, mencionando lo de la carga es demasiado rápida, prácticamente en menos de una hora queda completamente cargado y su batería de 5000mah dura un día sobrado. Simplemente es el mejor celular que hay por el precio (millón 100mil pesos). Yo lo compré nada más por su potencia y sí que se nota porque mueve fácilmente cualquier aplicación o juego pesado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente teléfono desde que lo saque de la me dejó muy buena impresión, tiene muy pocas cosas que envidiarle a teléfonos que cuestan el doble o el triple de su precio.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buen teléfono.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Una máquina de celular 📱 excelente producto, las camaras son excelentes no entiendo como hay gente que las critica, los juegos a gráficos máximos y anda de lo lindo.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es el mejor smartphone a un gran precio.
Soporta juegos como gta vice city y san andreas.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es de mi agrado decirles que es un increíble teléfono, llevo un poco más de un mes con él y ha rendido execelentemente no he tenido ningún problema, en cuanto a la cámara pues es buena, tiene algunos altibajos pero es bastante aceptable, sacá fotografías muy buenas, la verdad lo recomiendo en un 100%.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Buen día.
El producto cumple con las expectativas en relación calidad precio, me ha servido mucho para mi trabajo, es muy óptimo, excelente velocidad, no lo uso para jugar así que no tengo opiniones. La cámara es estándar pero a mí parecer cumple con una muy buena resolución (aclaro que no busco un cel por su cámara). Por lo general busco un cel por lo que ofrece en el resto de prestaciones, espacio, fluidez, sencillez y este lo cumple.
Lo único que tengo como observación es la batería, por defecto se descarga muy rápido, leí bastante al respecto y tal vez sea porque el sistema operativo más actual no está adaptado a esta nueva tecnología, las personas esperan parches de actualización para ello.
Resalto que después de configurarlo para minimizar el uso de batería mejoró bastante (en youtube pueden ver vídeos).
El celular trae una funda original de muy buena calidad pero adquirire uno para tapar la cámara, así mismo, trae una protector de pantalla pero sólo de lámina para evitar rayones, recomiendo el propio para los golpes.
Realmente me siento contento con la compra. Aún no termino de configurar pero posee muchas características que se agradecen.
Slds.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Un muy buen equipo lo mejor su procesador,.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente teléfono. Funciona perfectamente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es un producto excelente, cumple con las expectativas por completo.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente equipo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Se calienta y la batería no le demora todo el día, aún que si se carga súper rápido, las imágenes no son nítidas como muchos otros de ese precio, en resumen es ahí.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente producto, no esperes la mejor camara ya que especialidad es su poderoso procesador,ufff me encanta.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Una máquina total. Dude en comprarlo por los mp de la camara pero aprendí q no es solo eso toma fotos exelentes.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El producto tiene un excelente rendimiento, tiene apariencia frágil pero con un buen forro no habrá problemas, pero por el precio es sin dudas y un excelente compra sobre todo para los que lo usan para juegos o aplicaciones de alto desempeño.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Me gusta que carga demasiado rápido, para los juegos está muy bien, la cámara muy buena solo que es recomendable grabar en 1080 x 60fps y el color genial.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Lo estoy probando, en funcionamiento fluido, para juegos funciona muy bien, aspecto muy bonito, toma muy buenas fotos, y para qué la batería le dure recomiendo ponerlo en modo lectura y en tema oscuro, así te puede durar todo el día en funcionamiento.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy bueno ,muy rapido muy buen procesador,recomendado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El mejor celular que he tenido, rapido, potente, pantalla muy nitida y carga muy rapido, 100% satisfecho.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente producto muy buena calidad.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy bueno espectacular para los qué quieren la mayor potencia y calidad al menor precio ,⭐.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"No es un mal teléfono, está muy a la altura y hasta por el momento me ha rendido bien, la batería alcanza a durar el día (en mi caso aplicándolo app de diseño).",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Su tamaño hace ver la calidad de teléfono que es con todas las características geniales que posee. Vale la pena!.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente! llevo tan solo 3 horas con el teléfono y estoy muy impresionado de lo personalizable que es (vengo de un iphone 12) veamos como se comporta de aquí en adelante, pero por ahora, perfecto!.
El único problema ha sido el cargador europeo.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente 100/100 recomendado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buen producto.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,De lo mejor que he comprado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Ya tengo varios meses con este celular y es excelente celular!.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Llevo 2 semanas con el y ha sido espectacular el rendimiento, es muy fluido y no he tenido problemas más allá de que el sensor de proximidad es virtual. La batería hay que optimizarla y ver videos para que no se agote rapido, sin embargo dura perfectamente el día y unas 5 horas de juego.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es bueno en relación calidad precio, aunque me gustaba más el tamaño grande de las pantallas anteriormente trabajadas en poco x3.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente producto. Siempre he usado la serie x y son muy buenos en relación, precio calidad.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Perfecto me sorprendió lo necesitaba para juegos.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Tras 6 meses de uso puedo decir q valió la pena la inversión. Buen rendimiento y espacio de sobra con la versión de 512gb.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Hasta ahora todo bien, buen equipo la verdad, la batería tal vez esperaría que durase más, pero bueno, de resto el dispositivo es muy bueno.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buen equipo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente teléfono. Resaltar que la batería no dura mucho.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buen equipo y fiel a la descripcion 10/10.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen celular hasta el momento.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Me hubiera gustado que la conexión del cargador fuera us y no eu porque toca adiciónar un conversor para recargar. La pantalla no se mantiene tan limpia como mi celu anterior. Por lo demás es un excelente equipo.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es un gran teléfono lo tengo hace un mes y me ha rendido de maravilla.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente celular, carga super rápido, excelente producto.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy bueno.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente me hubiera gustado que llegaba con conector europeo, pero nada que no se solucione con un adaptador 🔥🔥🔥.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente producto tal cual lo que pedí, hasta el momento 10/10.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Un poco la duración de la batería pero compensa con la carga rápida.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Pocas quejas la verdad, por el precio que pague es perfecto, calidad-precio mas que envidiable.
Podia elegir entre otras dos opciones mas pero preferí este por su procesador y rendimiento en general, aunque su camara no es su fuerte, la calidad tampoco es mala.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es un celular muy bueno la verdad para jugar 10/10 la cámara puede mejorar.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente producto.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Cumple con todas las expectativas, es ágil, carga rápido, tiene un sistema moderno y actualizado, para mejorar diria que deben seguir trabajando en el ecosistema para lograr algo como samsung, pero por el precio es de lo mejor.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Increíble teléfono por el precio, muy recomendado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Relación calidad precio.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy rápido, funciona mejor de lo esperado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es mejor de lo que esperaba.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente opción por el precio.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente. No se recalienta como dicen por ahí. Es muy ligero comparado con mi pocox3 anterior.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente es exactamente como lo esperaba un teléfono que cumple en la mayoría de aspectos, un solido gama media, pero con la potencia de un gama alta por un bajo precio.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es un excelente teléfono, gran desempeño, duración de batería y camara, es un muy buen teléfono por su calidad/precio.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy buen producto, cumple con todo.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Ok.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buena compra calidad-precio.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Bien celular.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"No me arrepiento de hacer la compra, tanto en calidad y precio, tiene buen rendimiento en los juegos, de los juegos pesados como genshin y wuwa no se presentan inconvenientes pero si unos leves calentamientos pero no presenta problema, no me gusto el detalle de la ausencia de entrada para audífonos pero nada del otro mundo con unos audifonos inalámbricos y listo, las fotos son apenas lo necesario para un universitario ya que tomo muchos fotos de apuntes y y tiene buena interfaz facil de usar.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Maquina.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente equipo carga muy rápido, esparaba más de la batería pero tampoco está mal, muy satisfecho con mi compra.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Exelente celular.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es bueno, lo recomiendo.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy bueno.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Me encanta, cumple con mis expectativas.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es perfecto solo eso diré.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Se tardó en llegar.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Liviano en comparación al poco x3, muy rápido y fluido.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente celular, buena cámara, un muy buen procesador.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,El mejor calidad/precio de 2024.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente máquina un top gama media alta demostrando así en gamer.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Calidad precio, muy potente, lastima la bateria me dura casi el dia completo usando youtube todo el dia, aunque carga en 40 minutos, asi que lo recomiendo por su precio y potencia.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Ah sido muy óptimo para el día a día, además es muy resistente, es un excelente dispositivo para jugar, y ver multimedia, el sonido es muy bueno y la cámara también de buena calidad, la batería carga realmente rápido, podría ser más duradera pero está muy bien.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es todo lo que se puede esperar de un poco mucha fuerza bruta pero el sistema de cámaras pésimo.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen celular calidad precio.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,En relación precio calidad es un excelente celular. Recomendado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente equipo, muy buena cámara y muy rápido.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"No tiene entrada para audífonos normales, no tiene radio! la batería se descarga rápido pero carga también rápido. Es potente y no se traba pero con algunos videos el reproductor se traba el sonido.",4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente producto, camara idónea, rendimiento excepcional.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es muy bien teléfono.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Ha funcionado correctamente. Buena cámara. Los juegos corren full.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Es un gran teléfono por el precio, no me arrepiento de haber adquirido el x6 pro es muy bueno.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,15 días de uso. Excelente celular. Se calienta un poco cuando se está cargando. Nada del otro mundo. Carga rápida. Recomendado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Un poco barata la calidad de la tapa trasera, pero el rendimiento, batería, cámaras y pantalla son excepcionales. Muy satisfecho con la compra!.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente el mejor celular que he tenido.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es un producto muy sobresaliente en relación calidad precio de los mejores actualmente.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen producto por todo.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Que buen dispositivo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El teléfono es bueno, muy bueno, llevo con él poco, así que no sé cómo vaya a actuar en un mes o en dos, por ahora todo genial. Exceptuando el protector de la pantalla que no es muy bueno porque ya está rayado y eso que lo trato con la mayor delicadez posible, pero bueno, solo es cambiarlo por uno mejor.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Me parece un buen producto, mi hermana expresa que le va de maravilla y hasta el momento no ha presentado ningún problema.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Es bueno pero casi no le dura la pila.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Llegué muy rápido y estoy muy contento con el teléfono.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Llegué muy rápido y estoy muy contento con el teléfono.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buena maquina para su precio. Tiene gran almacenamiento y una buena cámara. Corre bien los juegos que he probado.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente teléfono, su relación calidad precio es muy buena.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente relación de precio calidad.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente celular, muy fluido, cumplió con todas las expectativas.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente producto y calidad.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente equipo.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente para los juegos.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"El tema de la camara es solucionable con la gcam, come mucha bateria pero compensa con la carga rapida, recomendado.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Maquinota, feliz de mi compra.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Buen celular por el precio no hay nada igual, las fotos están bien no se por qué le dan tan duro por las cámaras muy agusto con el movil.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Me dijeron q a 12 cuotas sin intereses y me están cobrando 35000 mensuales de intereses.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente teléfono, muy rápido, y algo que me gustó, su pesó, es muy ligero. Lo he usado toda la tarde y no se calienta.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Compré 2 unidades, todo funciona debidamente. Es un buen equipo, con una excelente relación costo beneficio. La batería se carga muuuuy rápido. Estoy bastante conforme, gracias.",5,MX14
